6F62838E.txt.ptree,0,5,0..1,I
6F62838E.txt.ptree,0,8,1..3,'m
6F62838E.txt.ptree,0,11,4..9,sorry
6F62838E.txt.ptree,0,17,10..13,Mr.
6F62838E.txt.ptree,0,19,14..22,Garrison
6F62838E.txt.ptree,0,22,23..27,that
6F62838E.txt.ptree,0,26,28..31,you
6F62838E.txt.ptree,0,29,32..35,are
6F62838E.txt.ptree,0,33,36..38,no
6F62838E.txt.ptree,0,35,39..45,longer
6F62838E.txt.ptree,0,37,46..50,able
6F62838E.txt.ptree,0,41,51..53,to
6F62838E.txt.ptree,0,44,54..58,talk
6F62838E.txt.ptree,0,47,59..64,about
6F62838E.txt.ptree,0,51,65..69,your
6F62838E.txt.ptree,0,53,70..74,guts
6F62838E.txt.ptree,0,56,75..82,getting
6F62838E.txt.ptree,0,59,83..93,rearranged
6F62838E.txt.ptree,0,62,94..97,the
6F62838E.txt.ptree,0,64,98..103,other
6F62838E.txt.ptree,0,66,104..109,night
6F62838E.txt.ptree,0,69,110..113,for
6F62838E.txt.ptree,0,73,114..115,a
6F62838E.txt.ptree,0,75,116..121,class
6F62838E.txt.ptree,0,78,122..126,full
6F62838E.txt.ptree,0,80,127..129,of
6F62838E.txt.ptree,0,83,130..133,5-6
6F62838E.txt.ptree,0,85,134..138,year
6F62838E.txt.ptree,0,87,139..143,olds
